Customer Age,Customer Gender,Product Purchased,Ticket Type,Ticket Subject,Ticket Status,Resolution,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,First Response Delay (hrs),Resolution Time (hrs)
52,2,11,1,11,1,0,1,3,3,21273.225972222222,21306.388055555555
27,1,22,3,15,0,1298,2,1,4,24174.659444444445,24170.14277777778
46,1,24,3,7,2,0,1,1,3,19986.30972222222,21306.388055555555
38,0,20,0,12,1,0,1,2,3,21273.225972222222,21306.388055555555
55,0,38,3,4,2,0,1,0,3,25458.21055555556,21306.388055555555
49,2,6,4,5,0,2635,2,3,4,23807.244444444445,23794.777777777777
25,2,14,4,13,1,0,3,1,3,21273.225972222222,21306.388055555555
55,1,14,4,15,2,0,3,1,3,17583.895277777778,21306.388055555555
48,1,19,2,14,2,0,1,3,3,24818.12888888889,21306.388055555555
24,1,9,3,9,2,0,1,1,3,26718.54611111111,21306.388055555555
70,1,3,4,9,2,0,0,0,3,17607.98,21306.388055555555
46,1,8,2,15,2,0,0,0,3,20611.13027777778,21306.388055555555
33,1,10,0,0,2,0,3,2,3,27089.8975,21306.388055555555
33,2,6,3,1,2,0,2,0,3,15633.74777777778,21306.388055555555
24,2,40,0,1,2,0,2,2,3,24627.44805555556,21306.388055555555
50,0,3,4,2,1,0,1,2,3,21273.225972222222,21306.388055555555
43,2,12,4,6,1,0,0,3,3,21273.225972222222,21306.388055555555
46,0,8,2,8,0,2019,0,1,4,22189.582222222223,22191.73222222222
30,0,34,0,1,1,0,1,1,3,21273.225972222222,21306.388055555555
37,0,4,1,13,0,2166,0,3,3,20391.816666666666,20384.58333333333
33,0,28,3,2,2,0,3,1,3,26378.76722222222,21306.388055555555
45,0,9,3,6,0,866,1,3,1,21292.35083333333,21291.3675
31,0,36,1,11,0,1431,1,0,1,16118.450833333334,16123.834166666667
42,1,30,3,2,0,1413,0,2,1,14244.717777777778,14239.41777777778
60,2,14,4,13,2,0,1,2,3,12631.268055555556,21306.388055555555
35,1,11,1,11,0,2454,2,2,1,19780.701944444445,19775.618611111116
31,1,14,3,2,2,0,0,2,3,22024.569166666668,21306.388055555555
48,0,4,1,15,0,727,0,2,4,13435.369722222222,13427.703055555556
70,0,13,1,7,1,0,1,0,3,21273.225972222222,21306.388055555555
61,1,25,0,15,0,1847,3,0,5,18563.520555555555,18572.40388888889
67,2,39,1,10,0,2070,0,1,4,29616.504444444443,29635.27111111111
58,2,11,3,0,0,353,1,1,1,21663.08777777778,21657.47111111111
39,0,13,2,1,1,0,1,1,3,21273.225972222222,21306.388055555555
66,2,19,3,12,2,0,3,0,3,21174.78861111111,21306.388055555555
25,0,38,3,2,0,1307,1,3,2,13623.08888888889,13627.805555555557
43,1,8,0,12,2,0,0,2,3,16679.205555555556,21306.388055555555
27,0,6,2,4,2,0,0,1,3,23796.8225,21306.388055555555
47,2,23,1,8,2,0,2,2,3,18032.672777777778,21306.388055555555
29,2,6,0,9,2,0,3,1,3,14686.423333333334,21306.388055555555
53,2,41,4,7,2,0,1,3,3,17876.823333333334,21306.388055555555
50,0,11,1,14,1,0,0,2,3,21273.225972222222,21306.388055555555
56,1,3,0,3,0,1566,1,1,5,19393.507777777777,19406.54111111111
39,2,27,0,8,1,0,1,1,3,21273.225972222222,21306.388055555555
52,1,35,2,12,2,0,1,1,3,12752.791666666666,21306.388055555555
54,1,6,2,3,0,784,0,2,3,15535.991944444444,15529.641944444444
38,0,4,4,0,1,0,3,0,3,21273.225972222222,21306.388055555555
55,1,22,2,13,0,496,3,2,2,13774.726111111111,13771.942777777778
62,1,27,1,8,2,0,0,1,3,17761.242777777778,21306.388055555555
18,1,6,3,0,2,0,1,1,3,29210.959444444445,21306.388055555555
43,0,28,2,2,1,0,0,2,3,21273.225972222222,21306.388055555555
23,2,22,0,6,1,0,3,1,3,21273.225972222222,21306.388055555555
59,1,23,4,1,1,0,1,1,3,21273.225972222222,21306.388055555555
67,2,33,1,7,0,519,0,1,4,25842.077777777777,25842.594444444443
43,0,15,3,7,2,0,1,2,3,26134.661666666667,21306.388055555555
47,0,0,1,12,0,1650,0,1,4,22518.928333333333,22529.245
58,0,31,4,15,0,1501,0,1,2,26163.84555555556,26176.72888888889
56,2,29,1,5,0,381,2,1,4,27196.42944444445,27194.71277777778
45,2,1,3,15,1,0,0,0,3,21273.225972222222,21306.388055555555
18,1,20,4,2,2,0,1,1,3,13747.680277777778,21306.388055555555
64,2,15,2,5,2,0,1,1,3,25909.51388888889,21306.388055555555
66,0,8,3,1,1,0,1,0,3,21273.225972222222,21306.388055555555
68,1,20,1,11,2,0,1,2,3,19244.664444444443,21306.388055555555
33,1,26,0,11,0,306,3,0,2,24822.54833333333,24826.115
68,0,21,0,4,2,0,0,2,3,25754.86527777778,21306.388055555555
52,0,5,2,1,2,0,0,1,3,19964.73222222222,21306.388055555555
23,2,11,1,8,1,0,1,2,3,21273.225972222222,21306.388055555555
70,0,36,3,15,1,0,2,2,3,21273.225972222222,21306.388055555555
55,2,29,0,2,1,0,3,1,3,21273.225972222222,21306.388055555555
33,1,9,4,11,2,0,0,0,3,28514.88388888889,21306.388055555555
40,2,2,4,4,0,1596,3,0,2,16138.767777777775,16134.217777777778
18,0,38,4,8,1,0,1,0,3,21273.225972222222,21306.388055555555
33,1,41,1,4,2,0,3,1,3,14845.468611111111,21306.388055555555
45,0,11,4,12,0,253,2,2,3,22637.635833333334,22640.2525
40,2,20,0,9,2,0,0,0,3,27021.05277777778,21306.388055555555
27,1,20,0,13,1,0,3,1,3,21273.225972222222,21306.388055555555
42,0,21,4,3,0,1756,0,0,4,14456.870277777778,14464.220277777778
22,2,25,1,1,1,0,3,1,3,21273.225972222222,21306.388055555555
53,1,31,4,13,2,0,1,3,3,24115.83777777778,21306.388055555555
35,2,14,1,1,2,0,3,3,3,25138.921388888888,21306.388055555555
20,0,19,0,0,0,490,2,1,3,15046.555,15046.688333333334
39,0,23,3,5,2,0,3,1,3,21572.271666666667,21306.388055555555
55,1,39,0,13,2,0,0,2,3,18079.605555555558,21306.388055555555
36,1,21,3,12,2,0,1,0,3,18657.189444444444,21306.388055555555
37,1,10,4,12,2,0,0,2,3,19172.456388888888,21306.388055555555
70,1,14,3,15,2,0,2,2,3,22174.52333333333,21306.388055555555
61,1,6,3,0,1,0,1,3,3,21273.225972222222,21306.388055555555
21,1,6,0,5,2,0,2,2,3,19803.157222222224,21306.388055555555
56,0,17,0,11,1,0,1,2,3,21273.225972222222,21306.388055555555
67,0,21,0,14,2,0,3,1,3,20382.624722222223,21306.388055555555
60,2,5,2,15,0,653,3,3,3,21406.45861111111,21392.691944444443
51,1,30,2,11,1,0,2,3,3,21273.225972222222,21306.388055555555
53,1,32,1,8,2,0,3,0,3,20482.82583333333,21306.388055555555
41,1,13,0,12,0,2609,3,0,1,27933.80972222222,27916.776388888888
46,2,3,3,12,2,0,1,1,3,28094.94361111111,21306.388055555555
57,1,22,2,8,1,0,3,2,3,21273.225972222222,21306.388055555555
46,1,27,3,15,2,0,2,3,3,29653.49388888889,21306.388055555555
25,0,16,4,5,1,0,3,0,3,21273.225972222222,21306.388055555555
63,2,18,4,7,1,0,2,1,3,21273.225972222222,21306.388055555555
47,1,29,1,5,0,425,0,2,4,23250.545,23242.411666666667
66,1,33,0,10,2,0,1,2,3,15873.012222222222,21306.388055555555
48,1,31,4,13,1,0,0,3,3,21273.225972222222,21306.388055555555
55,1,9,1,2,2,0,2,2,3,12435.146111111111,21306.388055555555
18,0,24,2,7,0,886,0,1,2,29158.99638888889,29145.096388888887
29,1,14,0,7,1,0,1,1,3,21273.225972222222,21306.388055555555
24,1,31,4,0,2,0,2,1,3,16331.93,21306.388055555555
59,1,0,4,9,1,0,2,2,3,21273.225972222222,21306.388055555555
37,1,31,4,8,2,0,0,3,3,16124.214166666668,21306.388055555555
58,1,38,4,8,2,0,1,0,3,18692.914722222224,21306.388055555555
21,2,18,1,15,2,0,2,3,3,12532.015,21306.388055555555
24,2,15,3,9,2,0,3,1,3,17677.865555555556,21306.388055555555
40,2,7,3,11,1,0,1,0,3,21273.225972222222,21306.388055555555
45,2,6,4,14,0,2294,2,3,3,29391.483333333334,29382.483333333334
18,2,1,1,4,2,0,3,2,3,26382.73361111111,21306.388055555555
50,2,40,2,0,2,0,1,1,3,28539.167222222222,21306.388055555555
29,2,30,4,8,2,0,2,2,3,21658.05083333333,21306.388055555555
29,2,34,1,15,2,0,3,3,3,25592.884444444444,21306.388055555555
25,1,14,2,13,1,0,0,3,3,21273.225972222222,21306.388055555555
64,0,9,3,11,1,0,2,3,3,21273.225972222222,21306.388055555555
57,0,2,1,4,1,0,1,2,3,21273.225972222222,21306.388055555555
23,1,0,3,13,2,0,3,2,3,23369.11972222222,21306.388055555555
38,2,21,4,12,2,0,0,1,3,18437.353333333333,21306.388055555555
46,1,9,0,5,0,1536,3,3,5,16400.270555555555,16409.65388888889
68,1,1,2,4,2,0,3,1,3,28466.2875,21306.388055555555
46,1,39,1,5,0,1762,0,1,2,12435.154722222222,12445.97138888889
61,1,32,2,8,0,1503,0,0,3,16517.238611111112,16521.171944444446
69,0,3,4,8,2,0,0,0,3,21185.87222222222,21306.388055555555
28,2,3,1,13,1,0,2,0,3,21273.225972222222,21306.388055555555
57,2,20,4,12,0,669,1,0,4,19721.106111111112,19724.25611111111
60,1,17,2,4,1,0,3,2,3,21273.225972222222,21306.388055555555
19,1,38,0,2,2,0,3,3,3,21463.10722222222,21306.388055555555
48,1,21,3,2,0,714,2,0,5,23217.040833333333,23223.740833333333
59,0,21,2,3,1,0,1,3,3,21273.225972222222,21306.388055555555
57,0,37,3,1,2,0,2,1,3,18486.625277777777,21306.388055555555
44,0,27,1,11,1,0,2,3,3,21273.225972222222,21306.388055555555
57,1,26,2,10,2,0,2,0,3,17858.626111111113,21306.388055555555
57,0,26,1,9,2,0,2,2,3,21722.12638888889,21306.388055555555
21,1,41,3,6,2,0,2,2,3,16057.79361111111,21306.388055555555
21,0,29,2,7,2,0,1,0,3,17703.860555555555,21306.388055555555
67,1,39,1,14,1,0,0,2,3,21273.225972222222,21306.388055555555
58,0,18,1,12,0,242,1,2,5,23691.894722222223,23697.21138888889
28,1,22,1,13,2,0,1,1,3,17041.711666666666,21306.388055555555
64,2,40,3,11,2,0,3,0,3,15097.245277777778,21306.388055555555
55,2,25,0,7,0,1346,1,0,3,27487.579166666663,27496.39583333333
31,0,4,0,10,2,0,0,0,3,25032.46277777778,21306.388055555555
31,1,30,1,3,0,2472,3,1,3,12971.229722222222,12969.629722222222
59,1,9,3,1,2,0,1,3,3,18330.430277777778,21306.388055555555
65,0,17,3,3,2,0,1,1,3,29589.2975,21306.388055555555
25,0,4,2,13,2,0,0,2,3,20887.96444444445,21306.388055555555
68,0,0,1,1,0,1014,3,2,1,25256.381944444445,25251.265277777777
48,2,6,3,6,1,0,1,0,3,21273.225972222222,21306.388055555555
51,2,14,1,6,2,0,2,1,3,25257.949444444443,21306.388055555555
40,0,4,4,12,1,0,2,3,3,21273.225972222222,21306.388055555555
32,1,7,4,6,2,0,2,1,3,28411.33361111111,21306.388055555555
62,0,22,0,4,1,0,1,2,3,21273.225972222222,21306.388055555555
30,2,1,2,7,1,0,0,2,3,21273.225972222222,21306.388055555555
53,1,1,2,4,0,2131,1,3,4,28696.13472222222,28700.18472222222
37,0,3,4,7,1,0,1,1,3,21273.225972222222,21306.388055555555
36,2,3,4,14,2,0,1,2,3,17897.835277777776,21306.388055555555
38,1,18,1,12,2,0,1,0,3,27046.0525,21306.388055555555
57,2,39,0,11,1,0,1,1,3,21273.225972222222,21306.388055555555
43,2,21,1,5,2,0,2,3,3,22088.686388888887,21306.388055555555
35,1,29,3,13,2,0,3,2,3,27135.22027777778,21306.388055555555
40,0,7,0,8,0,482,0,3,5,14385.337222222222,14391.420555555556
50,0,19,4,14,2,0,0,1,3,28247.254166666666,21306.388055555555
18,1,4,2,11,1,0,2,2,3,21273.225972222222,21306.388055555555
63,1,5,2,4,0,1785,0,2,3,26948.205,26927.921666666665
46,1,23,0,11,0,1714,0,0,4,24696.871944444443,24718.45527777778
24,0,37,0,14,0,121,0,1,4,26956.805555555555,26954.48888888889
59,1,26,3,3,2,0,1,1,3,26880.972777777777,21306.388055555555
57,0,41,0,7,2,0,3,0,3,22055.98972222222,21306.388055555555
28,0,31,0,13,0,964,0,1,2,27827.07361111111,27830.94027777778
49,2,37,0,8,0,1867,0,2,5,22793.9575,22796.59083333333
61,0,12,3,2,2,0,1,2,3,26299.2075,21306.388055555555
67,2,11,0,14,0,2328,3,1,4,23175.87444444445,23175.99111111111
24,1,30,0,1,2,0,2,0,3,17008.408333333333,21306.388055555555
55,1,27,0,15,1,0,0,2,3,21273.225972222222,21306.388055555555
27,0,39,1,7,0,2094,0,3,4,23317.4425,23319.559166666662
48,1,3,1,7,1,0,1,3,3,21273.225972222222,21306.388055555555
65,1,24,0,4,0,2308,2,0,3,23243.76027777778,23250.02694444445
37,2,30,1,12,1,0,3,1,3,21273.225972222222,21306.388055555555
22,1,39,1,15,2,0,2,0,3,14863.944166666666,21306.388055555555
44,2,13,2,0,2,0,3,2,3,23020.92805555556,21306.388055555555
23,1,20,0,13,2,0,0,0,3,24093.195,21306.388055555555
44,2,13,1,0,2,0,2,2,3,20178.761944444443,21306.388055555555
65,0,23,2,0,1,0,2,0,3,21273.225972222222,21306.388055555555
23,1,20,2,5,1,0,1,3,3,21273.225972222222,21306.388055555555
27,0,22,3,12,0,2090,0,3,5,21048.81333333333,21055.28
53,0,8,3,0,0,798,3,2,4,19925.56388888889,19942.78055555556
69,2,30,2,12,0,2128,1,0,1,20222.864444444444,20231.13111111111
54,0,14,0,0,2,0,1,2,3,15645.748055555556,21306.388055555555
62,1,15,1,6,1,0,2,2,3,21273.225972222222,21306.388055555555
67,1,9,2,7,1,0,0,0,3,21273.225972222222,21306.388055555555
19,2,21,2,15,0,919,1,0,2,29639.89861111111,29642.04861111111
51,0,2,3,14,2,0,3,0,3,16606.965833333332,21306.388055555555
41,1,23,2,6,2,0,1,3,3,24984.99944444445,21306.388055555555
46,2,8,4,12,2,0,1,0,3,14701.84972222222,21306.388055555555
48,1,0,1,10,0,2591,2,0,3,24162.85,24150.016666666663
33,0,19,4,1,1,0,3,2,3,21273.225972222222,21306.388055555555
63,0,15,4,13,0,423,1,1,3,24752.184166666662,24758.60083333333
49,2,26,3,6,2,0,2,1,3,25891.48444444445,21306.388055555555
61,1,32,3,14,0,921,3,1,2,16862.001666666667,16856.65166666667
19,0,27,1,9,1,0,1,3,3,21273.225972222222,21306.388055555555
35,1,38,2,5,1,0,0,0,3,21273.225972222222,21306.388055555555
43,1,10,3,10,0,1360,3,2,3,25142.63611111111,25146.202777777777
48,1,13,2,5,1,0,0,1,3,21273.225972222222,21306.388055555555
56,0,39,3,4,0,1984,2,1,5,26622.67,26630.25333333333
31,0,8,0,7,2,0,3,3,3,21741.370277777776,21306.388055555555
67,2,0,0,15,2,0,0,0,3,16969.186944444446,21306.388055555555
65,2,39,4,15,0,2,3,0,2,20341.85388888889,20340.237222222226
19,0,9,2,13,1,0,1,1,3,21273.225972222222,21306.388055555555
23,1,27,1,14,2,0,1,2,3,28858.15472222222,21306.388055555555
31,0,27,1,7,0,2309,0,3,2,21700.088333333333,21706.621666666662
42,0,24,2,0,0,2361,3,3,3,17239.088888888888,17238.838888888888
45,1,19,0,7,0,187,0,0,2,27723.58944444445,27726.40611111111
56,0,26,4,14,0,1594,2,0,5,20746.82305555556,20740.289722222224
34,1,21,3,0,2,0,3,3,3,27687.99,21306.388055555555
54,0,39,0,6,1,0,1,1,3,21273.225972222222,21306.388055555555
19,2,20,4,12,1,0,2,2,3,21273.225972222222,21306.388055555555
29,2,25,2,5,1,0,0,0,3,21273.225972222222,21306.388055555555
63,1,37,1,13,2,0,3,3,3,22872.824444444443,21306.388055555555
58,2,30,4,9,0,821,0,3,1,25845.358333333334,25825.641666666663
37,1,22,4,7,0,429,1,0,4,29847.941944444443,29837.02527777778
26,0,22,1,5,1,0,0,3,3,21273.225972222222,21306.388055555555
51,2,14,3,12,1,0,0,1,3,21273.225972222222,21306.388055555555
47,2,22,4,15,2,0,2,0,3,25090.509444444444,21306.388055555555
19,1,35,2,15,0,723,0,2,1,14124.61,14119.46
61,1,32,2,7,2,0,3,2,3,19052.860555555555,21306.388055555555
48,0,6,2,8,0,2133,0,0,4,25034.5275,25042.8275
54,1,41,3,7,2,0,1,3,3,13384.961388888889,21306.388055555555
23,2,27,1,4,2,0,3,3,3,15311.928333333331,21306.388055555555
24,1,12,0,13,0,630,3,1,2,29216.312222222223,29212.195555555558
65,1,0,0,9,2,0,0,1,3,17449.279444444444,21306.388055555555
55,0,29,3,9,1,0,0,0,3,21273.225972222222,21306.388055555555
20,1,14,4,14,2,0,2,0,3,20722.146944444445,21306.388055555555
70,0,12,2,15,1,0,3,1,3,21273.225972222222,21306.388055555555
54,1,15,0,9,2,0,3,0,3,15429.697777777776,21306.388055555555
36,2,6,2,8,2,0,0,0,3,13435.06472222222,21306.388055555555
58,0,10,3,14,1,0,3,1,3,21273.225972222222,21306.388055555555
56,0,35,4,9,2,0,3,3,3,23500.382222222222,21306.388055555555
26,2,29,2,9,1,0,3,3,3,21273.225972222222,21306.388055555555
45,1,8,0,1,0,1750,0,2,5,13791.86638888889,13779.949722222222
48,1,10,1,14,0,2416,1,1,1,16130.5,16129.016666666666
31,2,6,2,7,2,0,2,3,3,15992.683888888889,21306.388055555555
20,1,7,1,4,1,0,1,0,3,21273.225972222222,21306.388055555555
38,0,7,3,14,2,0,0,3,3,29654.70138888889,21306.388055555555
66,0,36,2,9,0,508,2,1,1,27998.551666666663,27988.135
21,2,7,3,12,1,0,2,3,3,21273.225972222222,21306.388055555555
56,2,16,4,11,0,2325,3,3,5,29924.069166666668,29923.08583333333
44,0,36,0,5,2,0,2,3,3,13503.669722222225,21306.388055555555
34,1,29,4,2,2,0,1,2,3,22699.55361111111,21306.388055555555
66,2,20,2,11,0,192,2,1,3,16102.270555555557,16086.520555555557
47,2,2,3,13,1,0,3,0,3,21273.225972222222,21306.388055555555
69,1,21,0,6,0,2597,2,1,4,27082.78805555556,27087.388055555555
30,1,17,0,11,1,0,3,3,3,21273.225972222222,21306.388055555555
58,1,40,2,14,1,0,2,0,3,21273.225972222222,21306.388055555555
40,0,37,1,6,2,0,0,0,3,19685.83916666667,21306.388055555555
53,0,4,1,13,2,0,3,2,3,23191.239444444444,21306.388055555555
30,0,34,0,8,2,0,0,0,3,18316.10638888889,21306.388055555555
18,0,34,4,6,2,0,1,1,3,15093.406666666666,21306.388055555555
23,1,24,2,4,1,0,2,1,3,21273.225972222222,21306.388055555555
55,1,9,0,5,1,0,2,2,3,21273.225972222222,21306.388055555555
21,1,17,4,6,0,530,1,1,1,17432.774444444443,17434.424444444445
27,1,29,0,0,2,0,1,1,3,18564.241388888888,21306.388055555555
60,1,8,2,3,0,672,1,3,1,19174.891944444444,19173.041944444445
46,2,22,2,5,1,0,0,3,3,21273.225972222222,21306.388055555555
21,1,0,2,14,0,835,2,0,2,20018.709444444445,20027.009444444444
52,0,31,4,4,1,0,3,0,3,21273.225972222222,21306.388055555555
34,2,3,0,7,1,0,2,1,3,21273.225972222222,21306.388055555555
20,2,26,4,6,0,254,1,0,5,14777.62722222222,14776.427222222224
27,0,25,3,11,0,107,0,1,5,27311.010833333334,27302.0275
53,1,3,0,1,2,0,3,2,3,24727.327777777777,21306.388055555555
39,1,25,4,5,2,0,2,1,3,15485.828055555556,21306.388055555555
18,1,5,4,2,0,526,1,3,1,21572.445,21563.911666666667
44,1,27,1,15,2,0,1,1,3,20281.062222222223,21306.388055555555
33,0,33,0,0,2,0,3,2,3,28719.762777777774,21306.388055555555
53,1,3,2,7,1,0,2,2,3,21273.225972222222,21306.388055555555
24,0,7,0,4,2,0,3,3,3,16512.496944444443,21306.388055555555
66,0,14,2,3,1,0,1,2,3,21273.225972222222,21306.388055555555
32,2,15,4,8,0,2470,0,2,2,23447.21416666667,23443.23083333333
19,2,25,3,11,1,0,1,1,3,21273.225972222222,21306.388055555555
49,1,9,2,3,0,201,0,2,1,22329.381388888887,22330.381388888887
31,1,11,1,11,2,0,2,1,3,15442.265277777778,21306.388055555555
22,1,10,1,3,2,0,3,2,3,23095.498888888887,21306.388055555555
26,0,29,3,14,0,363,2,3,4,19572.73277777778,19561.182777777776
56,0,34,4,4,0,92,1,1,3,16988.633055555554,16990.366388888888
67,2,36,2,15,0,1446,1,1,5,13866.38361111111,13850.850277777778
40,0,4,4,12,2,0,3,3,3,22551.5675,21306.388055555555
50,1,36,2,3,1,0,0,2,3,21273.225972222222,21306.388055555555
61,1,25,0,7,0,606,2,1,4,19516.71805555556,19511.568055555555
42,2,34,0,11,1,0,2,3,3,21273.225972222222,21306.388055555555
55,0,18,0,5,2,0,0,0,3,28087.352222222224,21306.388055555555
51,0,10,0,14,0,1648,2,0,4,29942.46888888889,29947.068888888887
52,0,28,2,10,0,80,2,2,3,18871.08583333333,18875.1025
58,0,30,3,9,0,605,1,3,1,13471.252777777778,13480.336111111112
69,2,5,2,6,0,279,0,0,2,15201.819722222222,15205.136388888888
39,1,41,1,12,2,0,2,0,3,17849.570277777777,21306.388055555555
55,0,24,0,15,1,0,0,1,3,21273.225972222222,21306.388055555555
67,2,27,3,0,1,0,2,2,3,21273.225972222222,21306.388055555555
22,2,36,3,1,1,0,2,2,3,21273.225972222222,21306.388055555555
31,1,6,4,10,0,756,2,2,5,13381.755277777778,13368.038611111111
51,1,16,1,14,0,1861,2,1,2,28511.90583333333,28526.039166666666
29,0,38,3,15,0,151,0,2,5,16169.773055555555,16168.273055555555
32,2,34,1,6,2,0,0,0,3,17351.123333333333,21306.388055555555
47,0,11,3,2,1,0,0,2,3,21273.225972222222,21306.388055555555
43,0,15,2,12,0,578,0,1,1,23222.824166666665,23213.6575
67,1,32,0,0,0,691,2,0,3,28839.758055555558,28836.008055555558
41,1,26,1,8,0,1464,1,3,1,18434.591666666667,18434.875
43,2,5,0,15,2,0,0,2,3,27156.67555555556,21306.388055555555
46,2,38,3,7,2,0,2,3,3,15979.809166666666,21306.388055555555
45,2,6,1,0,1,0,1,1,3,21273.225972222222,21306.388055555555
24,1,20,0,1,1,0,1,2,3,21273.225972222222,21306.388055555555
28,1,39,4,1,1,0,2,3,3,21273.225972222222,21306.388055555555
63,1,0,1,2,0,2006,3,0,4,26120.694166666668,26129.694166666668
18,1,19,3,11,0,559,0,1,4,27988.344166666662,27994.944166666668
63,0,33,0,1,1,0,0,1,3,21273.225972222222,21306.388055555555
51,2,32,3,10,1,0,0,2,3,21273.225972222222,21306.388055555555
63,0,13,0,7,0,1020,2,1,5,27796.728333333333,27800.228333333333
26,0,24,4,8,0,349,0,3,3,16927.57888888889,16935.312222222223
63,1,12,3,10,0,1517,0,1,4,27547.89611111111,27548.229444444445
50,0,0,4,5,2,0,1,3,3,17674.063055555554,21306.388055555555
61,0,37,2,8,0,1039,1,3,4,13467.413333333334,13464.68
26,1,25,0,12,1,0,1,3,3,21273.225972222222,21306.388055555555
64,0,38,1,4,2,0,2,2,3,12815.547222222222,21306.388055555555
51,0,32,1,10,2,0,2,1,3,22166.580833333333,21306.388055555555
22,0,5,3,8,1,0,3,0,3,21273.225972222222,21306.388055555555
23,1,38,3,2,2,0,0,1,3,17235.998333333333,21306.388055555555
18,0,4,1,5,1,0,3,0,3,21273.225972222222,21306.388055555555
68,2,37,3,7,1,0,0,1,3,21273.225972222222,21306.388055555555
66,0,31,3,1,0,277,2,3,1,12612.249444444444,12600.349444444444
22,2,19,1,9,2,0,0,0,3,28241.78305555556,21306.388055555555
60,1,1,1,4,2,0,3,3,3,22428.45,21306.388055555555
63,1,21,2,7,1,0,2,3,3,21273.225972222222,21306.388055555555
19,2,9,4,4,0,1813,2,1,3,19307.85055555556,19296.667222222222
56,2,23,4,15,2,0,2,1,3,19215.76777777778,21306.388055555555
70,0,27,0,9,2,0,3,0,3,15582.284722222224,21306.388055555555
33,0,31,0,11,1,0,2,0,3,21273.225972222222,21306.388055555555
29,0,27,3,12,1,0,1,3,3,21273.225972222222,21306.388055555555
48,0,8,1,7,0,2509,2,2,5,21324.2025,21312.0525
28,2,15,0,6,0,2431,2,0,1,27796.919444444444,27799.969444444443
25,1,16,3,5,2,0,3,2,3,28549.452777777777,21306.388055555555
50,0,26,0,1,2,0,3,2,3,12695.819722222222,21306.388055555555
25,2,8,0,9,1,0,0,0,3,21273.225972222222,21306.388055555555
30,1,24,1,3,1,0,3,0,3,21273.225972222222,21306.388055555555
44,1,15,1,5,2,0,0,1,3,25392.52083333333,21306.388055555555
42,2,16,2,4,1,0,0,0,3,21273.225972222222,21306.388055555555
35,2,21,3,10,2,0,2,2,3,13038.905,21306.388055555555
47,2,14,2,7,0,1363,1,3,4,22974.67194444445,22991.405277777776
43,0,40,3,9,1,0,2,3,3,21273.225972222222,21306.388055555555
37,1,15,3,11,1,0,3,0,3,21273.225972222222,21306.388055555555
57,1,17,3,4,0,972,2,1,4,26479.42333333333,26489.356666666667
48,2,18,2,6,2,0,0,1,3,22415.37361111111,21306.388055555555
54,2,31,2,9,1,0,3,1,3,21273.225972222222,21306.388055555555
61,2,8,2,3,0,2542,3,3,5,22884.641111111112,22879.94111111111
47,1,32,1,1,1,0,1,0,3,21273.225972222222,21306.388055555555
52,0,18,2,14,1,0,0,3,3,21273.225972222222,21306.388055555555
